Ngram,Year_Added,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
sh2008005723,actuarial science,2008,6.679931491108959e-08,6.675338957012889e-08,6.745010989207362e-08,6.723543623640295e-08,6.82412757502645e-08,6.9549777712801e-08,6.776073083489659e-08,6.932513326194219e-08,6.869464034563376e-08,7.05511637796268e-08,7.080617983849196e-08,7.3942662454779e-08,7.285400937538854e-08,7.85726970163801e-08,8.135006945654754e-08,8.800445417242056e-08,8.966104087703868e-08,9.904016716516133e-08,1.0080340505220854e-07,1.0576066861365886e-07,1.069939200169393e-07,1.0882807068261186e-07,1.1044547259590554e-07,1.1200444506785449e-07,1.0882575024561454e-07,1.0845028789244208e-07,1.0702768516485901e-07,1.0595728073954449e-07,1.0087029506409115e-07,9.661540005237049e-08,9.473107594044707e-08,9.605048049034819e-08,9.7848715916984e-08,9.808027193142618e-08,9.885370028007394e-08,1.0155536682581099e-07,9.73967078094535e-08,9.37008355950318e-08,8.439430916111292e-08,7.644138130664747e-08,6.843965660912768e-08,6.20827399137087e-08,5.49988427271069e-08,5.227837215705998e-08,4.8076567975682434e-08,4.552872392833497e-08,4.317690181033071e-08,4.323417013574656e-08,3.967029636522957e-08,3.8832539088831663e-08
sh2008006090,bloodstain pattern analysis,2008,0.0,0.0,0.0,0.0,8.147503009560607e-12,3.247600254195428e-11,3.247600254195428e-11,3.247600254195428e-11,4.063593112795567e-11,4.063593112795567e-11,5.630958596228705e-11,9.394087640715983e-11,7.702387190357461e-11,1.5104892882113393e-10,2.613078300366707e-10,3.3272272734593706e-10,4.363510554867516e-10,4.875520755969515e-10,4.833617410096977e-10,6.62206577767277e-10,6.54756145630962e-10,6.036206603998729e-10,5.685822556825545e-10,6.968428641657935e-10,1.5664188681271553e-09,2.1699306681856518e-09,2.2420579455506573e-09,2.773745867415015e-09,4.7426258832837325e-09,5.045177098515565e-09,5.088486913575251e-09,4.6540385077533026e-09,6.623423971983757e-09,7.484356145749858e-09,7.582516946666055e-09,7.397861655608232e-09,8.780022287586359e-09,9.465545371321684e-09,1.1206960803811228e-08,1.043033992509379e-08,1.0473690629072711e-08,1.1021429673669608e-08,1.1746552968412112e-08,1.288010193738793e-08,1.3285862378507674e-08,1.2193746980391853e-08,1.1507443521883789e-08,1.2068906540818602e-08,1.2740860499960151e-08,1.1431250612758959e-08
sh2008008441,social representations,2008,9.587666162727548e-09,9.411920416646513e-09,8.85743362567341e-09,8.236395054079487e-09,9.0814380509666e-09,9.97745834265976e-09,1.0322759367536222e-08,1.0573273459149997e-08,1.2884029179352102e-08,1.5717623726846375e-08,1.7682425145632005e-08,2.1034380165727403e-08,2.431911097946255e-08,2.866951659656019e-08,3.8003778037726255e-08,4.2233018282941275e-08,5.1664152721826126e-08,6.576890104054156e-08,7.712542225800962e-08,8.547460314534128e-08,1.1003140454126013e-07,1.1619129208971315e-07,1.2979171666593903e-07,1.3768784865130538e-07,1.3829324908545433e-07,1.4931574762336706e-07,1.6047401561549076e-07,1.5324836005351348e-07,1.6931396630757792e-07,1.7614341329963423e-07,1.8405980990633083e-07,1.9135098704456797e-07,1.8370694982192522e-07,1.869036478988062e-07,1.925216435309994e-07,1.8895541861939173e-07,1.8305855907904282e-07,1.784408665570344e-07,1.7797656748562228e-07,1.9499087193607698e-07,2.046277818490031e-07,2.1121976254443299e-07,2.2968690341748248e-07,2.415895459735782e-07,2.5095239307041227e-07,2.663821970128837e-07,2.6526498968226786e-07,2.6551940557108716e-07,2.686816157587701e-07,2.507774378400496e-07
sh2008008552,children of blind parents,2008,3.745547604711019e-10,3.3923264614044153e-10,2.9337600404577557e-10,2.688510366713867e-10,2.207978076167778e-10,2.0059385402726448e-10,1.8070580746051438e-10,1.398538140454494e-10,1.2017722035771528e-10,1.4529312078856042e-10,1.6094869881300156e-10,1.5182473978422476e-10,1.7379027631674633e-10,2.121482706769167e-10,2.0084679207475554e-10,2.2273955547055405e-10,2.0303461739249306e-10,2.545645683336785e-10,2.538271572094519e-10,2.638202845668085e-10,2.38033528899522e-10,2.0704104650952944e-10,2.1675345001002736e-10,2.0218637428975102e-10,1.3815618887009458e-10,1.3757324892378038e-10,1.0177854640429957e-10,9.285114096242124e-11,1.0501994660810128e-10,1.2192880881532556e-10,1.6565867477383705e-10,2.1982614141689639e-10,2.865392318259933e-10,3.1125868598816785e-10,3.628592262970378e-10,3.663756317178508e-10,3.5802778450277906e-10,3.6517359721417135e-10,3.7972741171692677e-10,3.675031315970261e-10,3.8556207928744767e-10,3.3655049977035894e-10,3.264990911561976e-10,2.8337114797518023e-10,2.3249546930527642e-10,1.6612916300554458e-10,1.1812187636747343e-10,7.242290679202827e-11,6.632201732248433e-11,7.304336736152495e-11
sh2008009295,jordanian sign language,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6255401786529385e-11,3.192905662086076e-11,3.192905662086076e-11,3.934055164966921e-11,3.934055164966921e-11,3.934055164966921e-11,3.934055164966921e-11,7.144503738620855e-11,5.5771382551877173e-11,5.5771382551877173e-11,4.835988752306873e-11,4.835988752306873e-11,4.835988752306873e-11,4.835988752306873e-11,6.441359350668157e-12,6.441359350668157e-12,6.441359350668157e-12,6.441359350668157e-12,1.794640824837046e-11,4.683534512598239e-11,5.768183351597043e-11,7.720262127998621e-11,8.734408137232665e-11,1.2492395709154787e-10,1.4555650633209438e-10,3.9647184444221596e-10,6.209811781851141e-10,6.616004103692547e-10,7.376143257694804e-10,8.756230879258808e-10,1.0371798083084828e-09,1.0943312843205076e-09,9.43328423311637e-10,7.913874476374514e-10,9.807177451090103e-10,1.0190269421934367e-09,8.817380625239909e-10,1.001784241870331e-09,1.0780002527207195e-09,1.1376157668663288e-09,1.2444694424268432e-09
sh2008009839,working class italian americans,2009,1.6167268912514743e-11,1.2933815130011794e-11,1.0778179275009828e-11,9.238439378579854e-12,9.238439378579854e-12,9.238439378579854e-12,9.238439378579854e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.748120597498139e-12,7.748120597498139e-12,7.748120597498139e-12,7.748120597498139e-12,2.2357897279588558e-11,2.2357897279588558e-11,2.9372014741037484e-11,2.1623894143539347e-11,4.172705137766337e-11,4.8511574717619816e-11,5.535865268175526e-11,6.091472118385788e-11,8.081476708070895e-11,9.803054350419695e-11,9.803054350419695e-11,7.792738627007293e-11,7.66090960510216e-11,8.043468916712243e-11,7.156654287045404e-11,6.251968337874939e-11,4.359941326621224e-11,4.359941326621224e-11,4.359941326621224e-11,5.509173970194173e-11,4.4419068621705444e-11,3.749356678303276e-11,2.664038037788633e-11,6.054117723015245e-11,7.180878213481584e-11,8.308755469358228e-11,8.25694631715176e-11,8.82935153561399e-11,8.392131830728796e-11,9.790820469183596e-11,6.25952567556709e-11,5.85257623614277e-11
sh2008009841,working class african americans,2010,0.0,0.0,0.0,0.0,8.583129247024296e-12,1.7134497194109293e-11,1.7134497194109293e-11,1.7134497194109293e-11,1.7134497194109293e-11,1.7134497194109293e-11,1.7134497194109293e-11,8.551367947084998e-12,0.0,0.0,0.0,0.0,7.283537860138166e-12,5.661686496611601e-11,1.0775108285779718e-10,1.708300296855901e-10,3.461829642392722e-10,5.883325106854314e-10,9.233851312541651e-10,1.2688967991415977e-09,1.4523641238074957e-09,1.7911029286705418e-09,2.039791371525165e-09,2.863921540395355e-09,2.786050870165876e-09,2.6794589434125146e-09,2.534380597250609e-09,2.5417150497404025e-09,2.4229868032600775e-09,2.6810117038129318e-09,2.037273389174762e-09,2.202383933459189e-09,2.2827829869453975e-09,2.3294445187267106e-09,2.468675112051098e-09,2.4686065488404338e-09,2.2997522874141603e-09,2.1498622069079534e-09,1.978219252593957e-09,1.934410661910294e-09,1.8608774189235853e-09,1.6131649215838412e-09,1.5401407852428622e-09,1.3290698825061766e-09,1.306687267416118e-09,1.357302768442703e-09
sh2008020315,druze women,2008,1.2822088425734623e-09,1.4671789644316038e-09,1.3771888120646854e-09,1.4947446792217584e-09,1.6775201545320736e-09,1.6252757998563058e-09,1.7421202942537383e-09,1.805361315304621e-09,1.590970094258618e-09,2.772682113667229e-09,2.7565690414811856e-09,2.7929759318804213e-09,3.0163103894547446e-09,2.843691136237915e-09,2.859134915925551e-09,3.315716054893717e-09,2.3037749153790153e-09,2.450954417099987e-09,2.3809162840687e-09,2.157233877146471e-09,2.4662495532893186e-09,2.2913644022856274e-09,2.272884905582925e-09,2.2649508652534363e-09,2.2406490244557857e-09,2.298862930869402e-09,2.5273822310783216e-09,2.548579853109015e-09,2.5529709338619912e-09,2.2514492195194585e-09,2.5554640824067475e-09,2.5932819319531207e-09,3.3054091671099892e-09,3.755681482574863e-09,4.366545108130947e-09,4.602590548269392e-09,4.9923790929646504e-09,4.899851489825746e-09,4.601979723386654e-09,4.46530778226111e-09,4.6104068469689425e-09,3.832791257984969e-09,3.735349622867114e-09,3.7189639106356105e-09,3.539178120709474e-09,6.30723419325907e-09,5.958264498847779e-09,5.864561533156879e-09,6.6115189101267905e-09,7.59829636189091e-09
sh2009004761,octuplets,2009,7.73405985088349e-09,6.876467223415616e-09,6.115887426124307e-09,5.432033451023356e-09,4.277823553722193e-09,3.5704704807816762e-09,2.335249802064089e-09,2.2865006802612923e-09,2.0145192186032154e-09,1.927923329413701e-09,2.082899508129169e-09,2.2027697042395886e-09,2.023396127731614e-09,2.0204713542129998e-09,1.9994375981269293e-09,2.0395462199079048e-09,2.0375146128824374e-09,2.160816932625772e-09,2.177263393882134e-09,2.5665108208315436e-09,2.5091903976220173e-09,2.6069787900849322e-09,2.8809891744078062e-09,3.5796282436233766e-09,3.5342089587228226e-09,4.328902072121237e-09,5.3305864920551374e-09,6.420460520382777e-09,7.121709581186282e-09,7.216368823932078e-09,6.9561385803281916e-09,7.2484080855528266e-09,6.994721615408546e-09,6.260528393317191e-09,5.532051753195535e-09,4.943609686296796e-09,6.5841516802159614e-09,8.013237693929189e-09,9.150142581622533e-09,1.0147584233217394e-08,1.118762265839092e-08,1.1842530362846898e-08,1.2506647709280481e-08,1.1473095680100685e-08,1.0299036434444074e-08,9.240036628441987e-09,8.724751136091454e-09,8.086895430502635e-09,7.656977430575695e-09,7.487342354624282e-09
sh2009005565,cultural competence,2009,6.129668272958355e-09,6.788682715974659e-09,7.077068822173663e-09,7.1268117776294e-09,7.773571383817844e-09,8.519752049684914e-09,1.0106215290223945e-08,1.0665309560608275e-08,1.1771636695174464e-08,1.2541359548090549e-08,1.2934254092370321e-08,1.2963125493671768e-08,1.3633832361196831e-08,1.4334963260567315e-08,1.5394737284065074e-08,1.6190568121802832e-08,1.8362840360874088e-08,2.1401002778947967e-08,2.7438508552052324e-08,3.70254028785639e-08,4.557298453690604e-08,5.8813734330614986e-08,7.433344735971061e-08,9.182385302020884e-08,1.1450910094638688e-07,1.404616528059249e-07,1.7453079263168067e-07,2.0090274338580016e-07,2.1836458961865812e-07,2.4157401268463747e-07,2.6917922623024916e-07,2.995408352394242e-07,3.2543234124606566e-07,3.355445993097141e-07,3.630340027458077e-07,4.123040516298375e-07,4.4223715772084445e-07,5.22979938926951e-07,5.503678515904134e-07,5.742422459576299e-07,6.08141166850191e-07,6.325560713015187e-07,6.520001663419341e-07,6.797248415602427e-07,6.362708065510822e-07,6.375062325268886e-07,6.456359381052616e-07,6.487596170094236e-07,6.52188124450337e-07,6.36728626816907e-07
sh2009005752,theater commercials,2009,1.9122446681674177e-10,2.1262983040948316e-10,2.5446136401689284e-10,3.123988785911993e-10,3.1749717141086164e-10,3.321987992228286e-10,3.8390365440193243e-10,3.4146443708297074e-10,3.5318948757697855e-10,3.1014951371033384e-10,2.3822417996588463e-10,2.5751476496828554e-10,2.414303122501492e-10,2.219099457761204e-10,2.6321692940335847e-10,2.6394471082975233e-10,2.736048565289893e-10,3.4667610300322313e-10,3.545583395333666e-10,4.424568008603342e-10,4.755387244695772e-10,5.329060441935532e-10,5.62633133535265e-10,5.972252875772822e-10,5.389427411295333e-10,5.764295766898441e-10,5.415049281991863e-10,5.960659356969116e-10,5.227591038619345e-10,4.844359030983395e-10,4.516055099323957e-10,4.869076739022482e-10,4.295110423078809e-10,3.9406347332063673e-10,2.7156819699748954e-10,3.142987442726421e-10,3.7564697830513467e-10,5.709367864394276e-10,9.060331056837916e-10,1.1362835261002108e-09,1.3026850352394958e-09,1.3103074701648065e-09,1.2700988207587599e-09,1.2335565416354834e-09,1.0135323255270175e-09,6.111472354971717e-10,3.586606403736616e-10,1.9563154452876633e-10,2.0389155502842374e-10,1.9269490083434482e-10
sh2009005770,family planning,2009,1.1754763764746864e-05,1.2001209836330631e-05,1.1983317635509461e-05,1.186904237284994e-05,1.1750929335283185e-05,1.2043268362726164e-05,1.1441916758713022e-05,1.0808906231362324e-05,1.0125027371105098e-05,9.633994761801168e-06,9.052891846318986e-06,8.832666252074132e-06,7.959358445933987e-06,7.757035574540438e-06,7.550832281404526e-06,7.34575955991781e-06,7.177372582004016e-06,7.005200291807851e-06,6.802374593500761e-06,6.663883527328191e-06,6.586235043555445e-06,6.647235002109044e-06,6.5627859937657445e-06,6.256483482435258e-06,6.1736091607661665e-06,5.8635584216237245e-06,5.655616380518296e-06,5.259054661907459e-06,4.8390300553431695e-06,4.453299180351124e-06,4.191865031482076e-06,3.870950327170691e-06,3.597163971186356e-06,3.26605042877701e-06,3.046860323642783e-06,2.759832029412625e-06,2.542304750709014e-06,2.299199442961404e-06,2.0541602518537957e-06,1.8274032037740682e-06,1.7115833901670027e-06,1.568155711416881e-06,1.4402422350845434e-06,1.3577766109208546e-06,1.2973841569624954e-06,1.2472080134986424e-06,1.249593014419358e-06,1.2133404336343162e-06,1.2131524759921576e-06,1.2323168932341921e-06
sh2009007727,sexual rights,2009,2.1427143528235382e-08,2.3273761309838826e-08,2.390542786177378e-08,2.406549645474408e-08,2.6065577535657906e-08,2.6928338882149993e-08,2.7532951983798096e-08,2.7685193124127316e-08,2.707737908693085e-08,2.6465642301695284e-08,2.6341993060055976e-08,2.507113763915753e-08,2.479815293041088e-08,2.456928599706936e-08,2.441378863505896e-08,2.4578370754817025e-08,2.4707556697514284e-08,2.4844434167190354e-08,2.487098712147013e-08,2.5454962034043852e-08,2.652474441577108e-08,2.8928081073433176e-08,3.178637190166216e-08,3.4852733346183284e-08,3.825523842942197e-08,4.1799604680314844e-08,4.785391804048737e-08,5.427037760257531e-08,5.644160104964094e-08,5.899094500779903e-08,6.443299697559255e-08,6.846490462064647e-08,7.72377099183303e-08,7.779374898232915e-08,8.142745741964877e-08,8.717995250310092e-08,8.745041145991854e-08,9.480373575065926e-08,9.279237023405797e-08,8.523340765517354e-08,9.107337507752167e-08,8.70032003544693e-08,8.802839110818742e-08,9.481068714250237e-08,8.972159075514615e-08,9.256075458973541e-08,9.657060623887081e-08,9.349530756657305e-08,9.734767912744636e-08,9.552898408947408e-08
sh2009007757,abalone industry,2009,2.9109310968611357e-09,3.0087578234416765e-09,2.9709172205683032e-09,2.9865164458528095e-09,3.166898857241497e-09,3.257347906285687e-09,3.121836069910503e-09,3.331582285841834e-09,3.094235323817093e-09,2.936491188107063e-09,3.14502555843437e-09,3.003021805431898e-09,2.913514826718184e-09,2.702674687224008e-09,2.53237010329675e-09,2.5111166851245402e-09,3.0927596039731493e-09,2.7114274099769376e-09,2.386009917421106e-09,2.2545393409321787e-09,2.4368485820483844e-09,2.3741803478551284e-09,2.6315557545564246e-09,2.1965372085692395e-09,2.5299512162814596e-09,2.55111239524137e-09,2.5786093592724703e-09,2.469103438572175e-09,2.6702398030804223e-09,2.4128988063539964e-09,2.160138971466338e-09,1.7044161558312151e-09,1.5955420258815879e-09,1.6492194807236703e-09,1.5991064117712055e-09,1.317055241653201e-09,1.1781077234794347e-09,1.1212339226716686e-09,1.0870174453019616e-09,9.806563324285138e-10,8.518311894150404e-10,8.51499191097314e-10,6.740224881206038e-10,6.774453057055231e-10,6.995991078118101e-10,6.560629128254153e-10,6.44567907976639e-10,6.155841345926542e-10,5.102903419262895e-10,5.756933818545917e-10
sh2009008284,socialist leadership,2009,2.4223230298339726e-08,2.4019374263162256e-08,2.289444659894779e-08,2.262534886923343e-08,2.22536690285586e-08,2.2692400332821212e-08,2.246768576047442e-08,2.1337603057463332e-08,2.0886845323249617e-08,2.135729660633832e-08,2.092759657284663e-08,2.0956497650806028e-08,2.0513493454483407e-08,2.084101198661965e-08,2.0947469409853577e-08,2.0588614280709587e-08,2.0463132611011784e-08,2.1320594754958844e-08,2.0800641448358104e-08,2.0075765453811797e-08,1.8464992518142853e-08,1.7890516047780466e-08,1.792284012819675e-08,1.711566990319253e-08,1.645423183716759e-08,1.5896301961256957e-08,1.5420644515286497e-08,1.5935557494604702e-08,1.6339392483863006e-08,1.6501908641140617e-08,1.6643013602685164e-08,1.5802446258781196e-08,1.557877945396191e-08,1.5465643404326072e-08,1.4939471474886435e-08,1.472049325044427e-08,1.3392572142052948e-08,1.3249263254974266e-08,1.3042739872253556e-08,1.2965530271437573e-08,1.3240447766208711e-08,1.3204866660686465e-08,1.3297482122613073e-08,1.4063425934956621e-08,1.3764810593672977e-08,1.355248185277396e-08,1.42072931056134e-08,1.420161065193252e-08,1.4109634339370956e-08,1.3507209013600974e-08
sh2009008937,precarious employment,2009,3.5972708024162303e-09,3.3311585781459203e-09,3.104362300785738e-09,2.8887473801919583e-09,2.7744792723192825e-09,3.0755802517863043e-09,3.191899909065527e-09,2.9935793224260866e-09,3.081137350714152e-09,3.2634806930244486e-09,3.751257032185469e-09,3.896646299279232e-09,3.790106453880972e-09,4.0504896252545136e-09,4.89538868023958e-09,5.481980375100187e-09,6.930109194835944e-09,7.531471147629944e-09,8.479409585692471e-09,1.0274954699573957e-08,1.1468769977358255e-08,1.233496512570431e-08,1.3880617214166526e-08,1.4132989043949949e-08,1.6388817715131835e-08,2.064997826702251e-08,2.323088342575822e-08,2.7178452341855167e-08,3.090886952534471e-08,3.3300766494524595e-08,3.5314749925939385e-08,3.7547951466297495e-08,4.340027014308943e-08,4.724902957428667e-08,4.729851191959123e-08,4.603969320861522e-08,5.736423049272434e-08,5.973560234408855e-08,6.080762028874103e-08,5.4250482939525406e-08,5.245776515999271e-08,5.399839005748982e-08,5.9096675776681185e-08,5.80782233411998e-08,6.582318643666033e-08,7.16377451461763e-08,8.590287567562804e-08,9.196711004839005e-08,9.982277782635828e-08,1.0778842390781612e-07
sh2009009537,peddling,2009,4.1614203786025095e-07,4.162214521249985e-07,4.1073230015153023e-07,4.0903428902977495e-07,3.9453344636127975e-07,3.885224683245322e-07,3.8054771391115336e-07,3.745278675139947e-07,3.6666646937240565e-07,3.651314329847221e-07,3.5516653039512666e-07,3.543320823487517e-07,3.518240588773083e-07,3.5649306124755207e-07,3.6350774294615006e-07,3.7006892015285194e-07,3.7955769248222886e-07,3.982288687847034e-07,4.065317455468184e-07,4.1865672840533344e-07,4.22855083426111e-07,4.2885826777999686e-07,4.2676243161367454e-07,4.2442189463714234e-07,4.1947682191876907e-07,4.2319512084149876e-07,4.2287541569868294e-07,4.3145777648105035e-07,4.3430935886446767e-07,4.441193618143214e-07,4.4971556490205905e-07,4.5827292722576606e-07,4.615409751364263e-07,4.676982601372377e-07,4.6796671229357554e-07,4.6785284101261945e-07,4.733986082409991e-07,4.746737808716816e-07,4.7311887706874556e-07,4.6944366767448907e-07,4.5797579127054053e-07,4.567113717654305e-07,4.644131368874189e-07,4.6037607486246583e-07,4.5734016409662963e-07,4.5149726608002224e-07,4.5243119069673136e-07,4.5995686074063363e-07,4.6003433982616527e-07,4.4772069818059534e-07
sh2009010820,tsunami relief,2010,3.6513241735702806e-10,2.9210593388562246e-10,2.43421611571352e-10,2.0864709563258744e-10,2.0864709563258744e-10,2.0864709563258744e-10,4.150399914621643e-10,2.2166506328881652e-10,2.2166506328881652e-10,2.2166506328881652e-10,2.4402886854092895e-10,2.4402886854092895e-10,2.4402886854092895e-10,5.875480112359023e-11,4.3482633664350596e-11,4.3482633664350596e-11,6.976380336516057e-11,4.7399998113048116e-11,5.749410248485314e-10,5.939304583860558e-10,6.361648494696797e-10,7.549823400383142e-10,8.155446571043802e-10,1.365599851949062e-09,1.5080177855461165e-09,9.987290176419592e-10,1.2498409172691437e-09,1.2522093937158578e-09,1.2764073047518858e-09,1.4481652221644467e-09,1.7717726299001528e-09,3.725709857194909e-09,2.9030631315045208e-08,4.167712336405497e-08,5.08722010494305e-08,5.7090850160463566e-08,6.364090212952954e-08,6.677703383802168e-08,6.735240176295295e-08,4.391190103599943e-08,3.337276974064797e-08,2.606977561058131e-08,2.1565584825847646e-08,1.665659555719464e-08,1.3642977425367051e-08,1.1942443040432617e-08,1.0975941364121946e-08,1.003155915684876e-08,9.296943636466493e-09,8.370600521750982e-09
sh2009030010,internet and youth,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9087038497353095e-11,1.9087038497353095e-11,3.8596428632496425e-11,6.414495422919179e-11,7.67490327243817e-11,2.3206718788701e-10,2.8406727466321966e-10,3.5717538450695333e-10,3.7794510180219227e-10,4.4970885547192454e-10,4.5637165276993635e-10,5.262977702456618e-10,5.324690896535422e-10,5.997152472046543e-10,6.207446892812576e-10,7.019510364834693e-10,7.694102790405705e-10,9.238895169738637e-10,1.0214907516078613e-09,9.946307929061975e-10,1.0142208442135266e-09,1.1310902214844987e-09,1.179790907825305e-09,1.162255974002895e-09,1.0005993563472997e-09,9.572125800327846e-10,9.601737738229588e-10,9.572536999180592e-10
sh2009030029,trees on postage stamps,2010,0.0,0.0,0.0,8.69294517321809e-12,8.69294517321809e-12,8.69294517321809e-12,8.69294517321809e-12,8.69294517321809e-12,8.69294517321809e-12,8.69294517321809e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3609741973655054e-11,8.00431823996409e-11,1.2850297016951473e-10,1.6500938710655484e-10,2.221245647732977e-10,2.7678689499107835e-10,3.3015024840971867e-10,3.304336011160964e-10,3.49119277138448e-10,3.5906534888243055e-10,3.2255893194539047e-10,2.871181229277145e-10,2.5506720545211334e-10,2.519140174239709e-10,2.3988190798819783e-10,1.9200743772707085e-10,1.3360157821321446e-10,1.3360157821321446e-10,1.1192720956414754e-10,8.931579682196805e-11,3.9105631431470196e-11,1.7244646187210476e-11,0.0,0.0,0.0
sh2010000098,followership,2010,3.937203420754931e-08,4.139732299596188e-08,4.046284470329841e-08,4.020442914202751e-08,4.168393050918031e-08,4.447363724463923e-08,4.3742480618324294e-08,4.2245033079341126e-08,4.217504059134522e-08,4.3938153461332245e-08,4.4818850563879294e-08,4.8476954054140926e-08,4.816713847222153e-08,5.111028330919063e-08,5.21325941166273e-08,5.402928756971713e-08,5.634853964581981e-08,5.8779996275110894e-08,5.792420745435019e-08,6.185784921587865e-08,6.484973409659478e-08,6.675705971348478e-08,6.7835306157996e-08,7.029887968571355e-08,7.215588030446656e-08,7.699046007273288e-08,7.687271990987541e-08,7.834070293073163e-08,8.272548539840178e-08,8.498416603774928e-08,9.02110856650294e-08,9.607587411752937e-08,9.405643125558787e-08,9.473933316521212e-08,9.74453074659947e-08,1.0218836008530589e-07,1.0997368698830089e-07,1.1557631183251832e-07,1.2341754632062235e-07,1.3376798924301182e-07,1.414924333293615e-07,1.546008085767262e-07,1.6574644815267998e-07,1.8103768101593707e-07,1.9255026525107276e-07,2.099366809897387e-07,2.2402913502282485e-07,2.3804508096173885e-07,2.466579607729447e-07,2.5764586773779907e-07
sh2010005455,jewish consumers,2010,8.104534821029574e-10,8.39243607941853e-10,8.15274431298363e-10,8.559552194015956e-10,6.000992708706957e-10,6.938586610034341e-10,8.50777638815105e-10,8.15264705447286e-10,7.022065647209276e-10,6.956248949878991e-10,6.577499517268492e-10,8.43964149558182e-10,9.351231039511632e-10,1.088959435025754e-09,1.3387339922137681e-09,1.4462165666417892e-09,1.4388651049404964e-09,1.5486356051697128e-09,1.554450796751951e-09,1.5531709266928105e-09,1.3919544088787055e-09,1.2568497507628849e-09,1.3501624481136533e-09,1.4916044441259935e-09,1.5288199406834506e-09,1.6326454781366374e-09,1.52317951902197e-09,1.8761823577874625e-09,1.9861308788092303e-09,2.0976239753104203e-09,2.1278949653900726e-09,2.1176418376781363e-09,2.1563945306969844e-09,2.2864926693082803e-09,2.0574971329853244e-09,2.2312414103831113e-09,2.125993972634006e-09,2.9059853040778817e-09,2.951868442636301e-09,2.8626680683668017e-09,2.8514396786210354e-09,2.76859106523467e-09,2.819301150175369e-09,3.031867076345809e-09,3.0369639100152094e-09,3.55128607820324e-09,3.695448866557007e-09,3.9976099577611795e-09,4.482295699881344e-09,4.7769028160143945e-09
sh2010006096,harbor personnel,2010,3.5573565447533095e-10,3.9195899165234136e-10,4.2321978676225963e-10,4.2561924123996064e-10,5.173389385532928e-10,4.238716143951342e-10,4.0810756510301083e-10,4.990307725581479e-10,5.465258696990549e-10,5.333107105733235e-10,5.151788950798407e-10,5.517744113796891e-10,6.075017141124065e-10,6.378631888554714e-10,5.665615655197393e-10,5.249635131361024e-10,5.079519027617607e-10,5.204853264654094e-10,4.148999328625257e-10,5.350261072472368e-10,5.575469832842992e-10,5.483401713841334e-10,5.202560212992844e-10,5.167435844301491e-10,5.461717318490576e-10,5.248584131795869e-10,4.013164007459531e-10,4.0229356750615917e-10,4.0003468940175146e-10,4.22968681408818e-10,3.986425098753291e-10,4.5203235797343563e-10,4.79812931945624e-10,4.6402532560433206e-10,4.067120405340915e-10,4.0914378829359777e-10,3.366042682679498e-10,3.272074060113793e-10,3.129157191298201e-10,3.4976786348181067e-10,4.029699233029252e-10,3.717270697605508e-10,3.7309380386739225e-10,3.681932457334978e-10,3.6274519201898563e-10,2.524555435732902e-10,1.814688954659971e-10,9.803724498880229e-11,8.060513367880162e-11,6.523096299226872e-11
sh2010012303,transphobia,2010,1.688130468746607e-10,1.3505043749972855e-10,1.125420312497738e-10,9.646459821409183e-11,9.646459821409183e-11,1.1268359856320131e-10,1.1268359856320131e-10,1.6219000349109488e-11,1.6219000349109488e-11,1.6219000349109488e-11,1.6219000349109488e-11,1.6219000349109488e-11,0.0,0.0,0.0,5.0638525119138327e-11,5.0638525119138327e-11,1.2420066859895687e-10,1.588577176549398e-10,2.1872582415895433e-10,2.9861536953485716e-10,4.628470810984022e-10,4.6310732530553874e-10,6.305826723879931e-10,9.602145834405486e-10,1.2576883730892288e-09,2.2691669287636505e-09,2.839312647099198e-09,3.1777484423607075e-09,6.169289695172926e-09,7.923013151310356e-09,9.213442865783707e-09,1.0389875704825652e-08,1.2026551103209e-08,1.4212674748413447e-08,1.856929176496142e-08,2.0230818597747176e-08,2.271605914879896e-08,2.6070125379901954e-08,2.9780600234601195e-08,3.44661545600878e-08,4.016272134385007e-08,4.5337028952222025e-08,5.8976368177728645e-08,7.418388512385067e-08,8.962611708921868e-08,1.103109522694799e-07,1.2007027186400343e-07,1.321385102670547e-07,1.4761435160326464e-07
