index,Ngram,Year_Added,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
sh94006328,requienellaceae,1994,7.386104575179964e-11,5.908883660143971e-11,4.924069716786642e-11,1.224481171219998e-10,9.628825266878266e-11,9.628825266878266e-11,1.2534053903905702e-10,1.4792984248271753e-10,2.000999638802308e-10,2.4539919649917737e-10,2.5375192770428686e-10,3.359405333279243e-10,3.359405333279243e-10,3.057887554280825e-10,4.3098169874181535e-10,4.5576279258544416e-10,4.2392917252006713e-10,3.6933171104758244e-10,3.2037796919372394e-10,4.4672537791961327e-10,4.539802650868222e-10,4.096039053570953e-10,3.4598370299684534e-10,4.2084821143857047e-10,4.067922348178448e-10,3.8468693310176963e-10,2.647879827106474e-10,2.6406885854566934e-10,1.6743655222227283e-10,1.9449638873665036e-10,1.269235525212599e-10,1.7514588142903646e-10,1.6368948210776502e-10,1.805403822473041e-10,1.794303455815438e-10,2.346127647315629e-10,1.9422191533629325e-10,1.7346463055638901e-10,1.1252526638646668e-10,1.1200667575967621e-10,8.870731728536998e-11,7.633794687647973e-11,2.1363393197328305e-11,2.1363393197328305e-11,2.1363393197328305e-11,1.6495885097704093e-11,9.774024645192724e-12,1.2217530806490906e-11
sh94003970,history materials,1994,4.361986857305544e-08,4.4645267902043703e-08,4.6361039209019677e-08,4.6966719111085624e-08,4.625141063791765e-08,4.8286161691577356e-08,4.871845366562013e-08,4.9753459655263854e-08,4.948645544981217e-08,4.717264755056484e-08,5.117273278583214e-08,4.979242267953907e-08,4.8874966273553573e-08,4.885927314025279e-08,4.58253247947222e-08,4.355218537794541e-08,4.226230722425323e-08,3.590145714842714e-08,3.5358680717483595e-08,3.5280596790262675e-08,3.3835287297639967e-08,3.280085364679957e-08,3.2125550902519946e-08,3.193383701172567e-08,3.631246337698226e-08,3.548343939260052e-08,3.3315826594021436e-08,3.182357637380411e-08,3.149957666182376e-08,3.0652913093204275e-08,2.9569353721015893e-08,2.367367769823666e-08,2.2172354756278785e-08,2.0238085950637282e-08,1.9180871748046358e-08,1.837544637779885e-08,1.7367396385113495e-08,1.6425840962199153e-08,1.6592326418572523e-08,1.651824171987932e-08,1.7258524715497396e-08,1.733020580215897e-08,1.6413258408152857e-08,1.655418977195408e-08,1.602858623606096e-08,1.459643473681697e-08,1.4010827452393127e-08,1.2890856231420611e-08
sh2002006003,juli scott,2002,3.8887804434950546e-11,3.1110243547960434e-11,2.5925202956633697e-11,2.2221602534257455e-11,7.098711499572577e-12,7.098711499572577e-12,0.0,5.377373149936407e-11,6.043724746853028e-11,6.043724746853028e-11,6.043724746853028e-11,6.043724746853028e-11,6.043724746853028e-11,6.665357303790666e-11,1.2879841538542586e-11,6.216325569376378e-12,1.2228890023629241e-11,1.2228890023629241e-11,1.8410158814097244e-11,1.1951548927112222e-10,3.250592017778331e-10,4.0006953305748993e-10,4.243309671890318e-10,7.51962404050526e-10,9.33742487100161e-10,9.508359893090861e-10,9.385157571730117e-10,7.32953193674105e-10,6.829076010041377e-10,6.586461668725959e-10,3.2500216555684883e-10,3.2702513465067614e-10,3.109302537662728e-10,2.367141007018704e-10,2.3051662612468985e-10,2.2303361389895493e-10,2.2303361389895493e-10,2.2303361389895493e-10,3.923056175549254e-11,3.2050671640502875e-11,1.7481726383954718e-11,1.7481726383954718e-11,0.0,0.0,0.0,0.0,0.0,0.0
sh2005004566,hui,2006,1.7413292781476991e-06,1.7468423398239732e-06,1.7561173737719086e-06,1.746675005590499e-06,1.740134388254568e-06,1.7090083518475234e-06,1.6869222836718038e-06,1.6462367143227352e-06,1.647047012657118e-06,1.6444921641115988e-06,1.680878328005005e-06,1.7690200019590934e-06,1.9066468600099328e-06,2.0143411115354308e-06,2.0459229382780082e-06,2.1130819560347325e-06,2.2243419291993153e-06,2.3675168123103514e-06,2.4904773480230458e-06,2.4816253418161383e-06,2.466290093292717e-06,2.506993263888139e-06,2.5114081353099554e-06,2.4702657052553693e-06,2.3764932410193233e-06,2.261915643490522e-06,2.2571457862759615e-06,2.278084112366776e-06,2.2477085260110397e-06,2.236037916786976e-06,2.2224877977393424e-06,2.125629779144651e-06,2.0263957188780146e-06,1.9225772586787892e-06,1.8024338233077867e-06,1.7603248774597117e-06,1.6473545381175721e-06,1.5906869639903798e-06,1.665729353731576e-06,1.734332921915493e-06,1.779167433884581e-06,2.409304022283879e-06,3.735000377788325e-06,3.864344507285546e-06,3.904518989971545e-06,4.198966909315742e-06,4.6509862256370615e-06,5.34365288264952e-06
sh95002838,slovak pottery,1995,5.1362839328938925e-11,4.109027146315114e-11,3.424189288595928e-11,2.9350193902250816e-11,2.128413566425204e-11,2.128413566425204e-11,1.4185424164679462e-11,7.056832796686103e-12,7.056832796686103e-12,7.056832796686103e-12,7.056832796686103e-12,0.0,0.0,0.0,0.0,0.0,1.2025128908505727e-11,1.2025128908505727e-11,3.675020407037774e-11,6.83456208294686e-11,8.117956208047211e-11,9.368128396041492e-11,9.368128396041492e-11,8.16561550519092e-11,8.771549112052135e-11,8.04464942081941e-11,6.068909016205509e-11,6.025009806541272e-11,8.51954850912749e-11,8.51954850912749e-11,8.51954850912749e-11,9.327484518888746e-11,8.299865705433237e-11,8.572958959792868e-11,7.333464044356752e-11,5.336925792171725e-11,5.336925792171725e-11,5.336925792171725e-11,3.923056175549254e-11,3.2050671640502875e-11,1.7481726383954718e-11,1.7481726383954718e-11,0.0,0.0,0.0,0.0,0.0,0.0
sh2007008643,osteoporosis drugs,2007,1.9705844421513685e-10,2.0668786682165317e-10,2.0568883633368765e-10,1.7630471685744657e-10,1.1379470381862282e-10,1.9087165528675065e-10,1.9087165528675065e-10,2.177585210364327e-10,1.9605618765366244e-10,3.230081742752347e-10,4.815319973118713e-10,6.143481938447603e-10,8.535905216782476e-10,1.394410834814381e-09,1.954055313391212e-09,2.8943052344679707e-09,3.4662030155840906e-09,4.2066545133191885e-09,4.688462943773311e-09,5.835260719562672e-09,6.532915726244403e-09,7.202807442747387e-09,7.486563658196508e-09,7.797046904452408e-09,8.12811676893193e-09,8.596635096241075e-09,8.555888106133645e-09,9.120877875884446e-09,9.543333482095858e-09,9.682141665297494e-09,9.987527366151733e-09,1.026325333945501e-08,1.0027829640070683e-08,9.960357430703417e-09,9.03479819678548e-09,8.620431019806013e-09,8.057457251012653e-09,7.97117611203316e-09,7.435239174347075e-09,7.087056577505444e-09,6.610314036227726e-09,6.7214644376106015e-09,6.235079467116687e-09,6.15496963763237e-09,5.834358947849814e-09,5.675278848144931e-09,6.071465032814194e-09,6.014291399104865e-09
sh98008190,bhāvanārāyaṇa,1998,8.534390728842656e-11,6.827512583074124e-11,8.519696869287625e-11,8.105015369170537e-11,8.051267143062622e-11,8.80326550743517e-11,7.998951947236449e-11,2.5863899563716153e-10,2.9590336976327766e-10,2.716453436199132e-10,3.522156995624684e-10,3.511502274471707e-10,3.4363024380344523e-10,1.62126068968736e-09,1.4708835741656617e-09,1.452857003849831e-09,1.4663226164034005e-09,1.3777280799344626e-09,1.3776632696741294e-09,1.3846825699936893e-09,1.780447803079177e-10,1.1758840230889434e-10,9.835059849860883e-11,8.488498594503926e-11,9.817905119843421e-11,1.0406127100887857e-10,1.1638734519798482e-10,4.5394688999841495e-11,7.926259351246197e-11,9.27262106383989e-11,9.964530589545717e-11,8.635124064206221e-11,8.894894047508016e-11,8.5136471285528e-11,8.5136471285528e-11,5.746416685746349e-11,4.400054973152656e-11,3.7081454474468294e-11,3.7081454474468294e-11,2.172850540366993e-11,6.195600084555965e-12,6.195600084555965e-12,0.0,0.0,0.0,0.0,0.0,0.0
sh85062740,huao indians,2006,2.911156593565778e-10,3.1135830580453214e-10,3.8489880727077264e-10,3.8677607941802906e-10,2.55708438550479e-10,2.820936202883674e-10,3.01876063828794e-10,3.892583794978017e-10,3.6652897383859795e-10,2.5901450032403007e-10,2.5499295928734153e-10,3.126185223388335e-10,3.9076379632074776e-10,4.890915410766488e-10,4.974694426237594e-10,5.431464048363413e-10,6.213097457154402e-10,6.968935111523982e-10,7.956031230652424e-10,8.111352462718863e-10,8.341984166929503e-10,8.572045613013707e-10,7.842753787671139e-10,7.184692226079394e-10,6.99112230408337e-10,6.005919749625071e-10,5.515574683486893e-10,4.41371483012836e-10,4.3494644790571206e-10,4.66242393899157e-10,4.603129088216156e-10,4.1486899431714923e-10,3.5766936039889023e-10,3.522015437232692e-10,3.2121417034173104e-10,2.787997491601349e-10,2.4143844463380455e-10,2.558467901822173e-10,2.195419302702157e-10,1.8364248019090264e-10,1.1808222455389483e-10,1.1808222455389483e-10,4.815531901807597e-11,4.815531901807597e-11,2.731927382728015e-11,0.0,0.0,0.0
sh96009514,sand toys,1996,1.7898303967395224e-09,1.902659002572804e-09,2.363237193899378e-09,2.4876422489399682e-09,2.5904438296800845e-09,2.807124521918082e-09,3.2282104895999174e-09,3.389141361403209e-09,3.3194000851571083e-09,3.0249511353116645e-09,2.959250330396092e-09,2.8217803981330938e-09,2.8168444288410667e-09,2.6383536382409584e-09,2.570211416217224e-09,2.7437832060947127e-09,2.8827103977700584e-09,3.311990385319279e-09,5.017346783082426e-09,6.274122421997699e-09,7.000651972308544e-09,8.41573228713937e-09,9.655724200851353e-09,1.0961162400850512e-08,1.1517101483318352e-08,1.0746120349224603e-08,1.0562352779610753e-08,1.0819883298842011e-08,1.1023133083899937e-08,1.1279589729502287e-08,1.0658635653645491e-08,1.0083012712467998e-08,9.681943208471124e-09,9.067221307113014e-09,8.374359326030717e-09,7.079346811148365e-09,6.078485485783159e-09,5.751101960731792e-09,5.723795564500328e-09,5.667387212304753e-09,5.532359154125645e-09,5.543453271318015e-09,5.603752796611611e-09,5.363709986577758e-09,5.1558057847868525e-09,5.106740903412787e-09,5.000839261443124e-09,4.932113213500233e-09
sh98007633,television soundtracks,1998,8.653019169246878e-10,8.001319773409677e-10,1.1768730943477006e-09,1.1437975527035196e-09,1.2047782409604519e-09,1.3540820900064571e-09,1.4297147340033449e-09,1.5643607743523864e-09,1.8871071327610155e-09,2.24152655415152e-09,2.707546871725094e-09,2.973641342091898e-09,3.141551375191692e-09,3.234760784628524e-09,3.746154004561987e-09,3.7131034051023674e-09,3.390438485517677e-09,3.3214155899836358e-09,3.4502560362319787e-09,3.43638529635783e-09,3.7159303025486552e-09,3.5371636557257613e-09,3.692024127889747e-09,3.853260529104333e-09,3.812020128129185e-09,3.736119405913944e-09,3.959512859451144e-09,4.007491451284745e-09,4.05027984018821e-09,3.896045167535643e-09,3.786472409922359e-09,3.6279255537230433e-09,3.3339996963596288e-09,3.1058655340048577e-09,3.0663620992553236e-09,3.357120638028795e-09,3.6413824852247043e-09,3.523569027822201e-09,3.601098776316393e-09,3.7705483997959745e-09,3.6991462556780684e-09,3.2862226372649364e-09,2.6812773811739947e-09,2.268995171809753e-09,2.1626101757591226e-09,2.0449579223267658e-09,1.895060953299721e-09,1.8053972873979807e-09
sh2016001713,yada yada prayer group,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.730015813145818e-10,1.730015813145818e-10,1.730015813145818e-10,1.730015813145818e-10,1.730015813145818e-10,1.730015813145818e-10,1.730015813145818e-10,0.0,0.0,0.0,2.3396016869879435e-10,2.3396016869879435e-10,2.4807086048049346e-10,5.950855948883798e-10,1.7989889845661443e-09,1.8730417643473908e-09,2.3931767787715205e-09,2.7136130118748144e-09,2.868568980566152e-09,3.101863829283299e-09,3.5948389503254977e-09,2.6353547598136272e-09,3.1499178662234127e-09,2.9263362368224323e-09,3.2249341451264156e-09,3.0853113922828842e-09,2.845503545587499e-09,2.013733323444741e-09,1.7693141242788472e-09,1.195532024073076e-09,8.989786390499268e-10,4.59843289438552e-11,3.575963194539048e-11,3.227478700962294e-11,2.5959125474206424e-11
sh2008001076,hispanic american mothers,2008,2.8874147864343946e-11,3.41393843750204e-11,2.8449486979183664e-11,2.4385274553586e-11,2.4385274553586e-11,7.885761488246601e-12,7.885761488246601e-12,1.541552897237659e-11,7.529767484129986e-12,1.5079639917711265e-11,2.246251795678944e-11,2.246251795678944e-11,2.246251795678944e-11,2.246251795678944e-11,1.4932750472659453e-11,2.1345351577542868e-11,3.3993897478680675e-11,3.3410434637147295e-11,4.7156493491819413e-11,5.417579381137929e-11,1.7486330934822292e-10,1.8175703501789797e-10,2.0867196512397435e-10,2.020627955631341e-10,2.0855744561898426e-10,2.1394426062098278e-10,2.069249603014229e-10,8.623744476457925e-11,7.934371909490423e-11,5.274799644691289e-11,1.01430605977829e-10,1.108576831522688e-10,9.940128383099735e-11,1.3823354663314698e-10,1.5678760175084705e-10,2.001568028383741e-10,1.9342499427540564e-10,1.5323092596362742e-10,1.4495790976295656e-10,1.4443931913616607e-10,1.1334929820147214e-10,9.479524308377206e-11,6.538893434652034e-11,8.121666533744687e-11,6.626888522059155e-11,6.045755215899895e-11,6.252802511874655e-11,6.461110813038573e-11
sh00001988,timber circles,2000,1.2089463995862415e-09,1.1338968972096632e-09,1.1623322385597341e-09,1.920305546521117e-09,2.0190934593909494e-09,1.7865613403349786e-09,2.1081957162137426e-09,2.1020925922551494e-09,2.149580649392556e-09,2.105312348066324e-09,1.3926566759922145e-09,1.5472594743136195e-09,1.6612875712981472e-09,1.4685105091275361e-09,1.8584558743119296e-09,2.064270807364662e-09,3.305070540166044e-09,3.766408029705546e-09,4.050009036471458e-09,4.448601504035223e-09,7.0745507468090395e-09,8.083986256691394e-09,1.0732131943057079e-08,1.0801211321187497e-08,1.2103852277599105e-08,1.2938948249139959e-08,1.33361468723384e-08,1.2729839131221865e-08,1.273999917565462e-08,1.3088194965316102e-08,1.3217439878698833e-08,1.2132834174838347e-08,1.2241641963014629e-08,1.2168731717713107e-08,1.1656651258823425e-08,1.1882802657026921e-08,9.366213415466586e-09,9.41021086549508e-09,1.0554758932928327e-08,1.0517464182307242e-08,1.045596938396644e-08,9.605789722672009e-09,8.70015252648388e-09,8.827901208156654e-09,7.896640929443738e-09,6.838247524944737e-09,6.036651682694849e-09,5.957969513581407e-09
sh94005128,corucia,1994,3.747779864227141e-10,3.6606278563944274e-10,4.6542483293314046e-10,4.310322931910804e-10,5.307754830890283e-10,6.62486331665895e-10,6.296897363652512e-10,7.159170473709192e-10,9.667174714503686e-10,9.198537839166005e-10,9.76351598280007e-10,9.401010084484985e-10,1.1993209079622487e-09,1.3099437725015507e-09,1.3474349255407754e-09,1.3763625794638301e-09,1.5146795246628081e-09,2.024433533507976e-09,2.071313350996259e-09,1.940963746869885e-09,2.113991695981302e-09,2.243016581994693e-09,2.4358834473302083e-09,2.4040121480796627e-09,2.0715449038683734e-09,2.345657477777406e-09,2.359802004597051e-09,2.230484987185223e-09,2.2655997871418823e-09,2.0284262365016e-09,2.115065043741181e-09,1.917347169921868e-09,1.5566535203705355e-09,1.3183435930232334e-09,1.2864690979164095e-09,1.1386977154843286e-09,1.063042630113285e-09,8.676708716594459e-10,1.110142168668306e-09,1.1540242729677986e-09,1.3473382251153306e-09,1.366944422733139e-09,1.8885599988622506e-09,1.974292134538607e-09,1.985801110850259e-09,1.9543607843175437e-09,2.1548332229670563e-09,2.2193291926431158e-09
sh2009008013,marriage in the bible,2009,4.15216265883811e-10,4.205534212542439e-10,4.153813508434024e-10,4.3894676088340745e-10,3.9856332718318e-10,3.639975999185958e-10,4.2335713605425237e-10,4.60744110522945e-10,4.483415176813134e-10,4.2685110902234465e-10,4.0252277404086353e-10,5.496164317315381e-10,5.96017652890587e-10,6.074314905235578e-10,6.415943287564817e-10,6.874085660809763e-10,7.220948779394577e-10,7.630403174387266e-10,6.980693533141315e-10,7.316989430025282e-10,7.880281813992569e-10,7.732305629115643e-10,8.24639265603214e-10,8.388156335200783e-10,9.012343678877725e-10,1.0052307032405926e-09,1.0535381550293354e-09,1.1406269376433379e-09,1.2543735232065485e-09,1.4287615054358366e-09,1.600466052841571e-09,2.009415017315394e-09,2.2089057012080512e-09,2.2767469734904672e-09,2.3333984784062216e-09,2.413093710962322e-09,2.5576703513044816e-09,2.819439667844925e-09,2.731545571082223e-09,2.6693460775106814e-09,2.7155567358264474e-09,2.8455982689238166e-09,2.7662863359106157e-09,2.685815269592202e-09,2.6993084285632995e-09,2.58569747210724e-09,2.62418225066563e-09,2.7336221983947917e-09
sh96007208,wild flowers in literature,1996,1.804013657208392e-10,1.4432109257667135e-10,1.3108760489137042e-10,1.1236080419260321e-10,1.2970967058370927e-10,1.3769667549036668e-10,1.4458164031085274e-10,1.0629237965988279e-10,1.0629237965988279e-10,9.701807016490197e-11,9.701807016490197e-11,6.004605741199193e-11,4.2557088805342655e-11,1.7117287745957046e-11,0.0,7.42619259736748e-12,7.42619259736748e-12,7.42619259736748e-12,3.0643584891798525e-11,6.221972887307129e-11,7.810755564155843e-11,1.0884345904730149e-10,1.0141726644993402e-10,1.2405857392959264e-10,1.387805227879925e-10,1.3672916816611013e-10,1.1223495743895029e-10,1.0373304100617732e-10,8.780769415144592e-11,1.1711107530160929e-10,9.446976782195066e-11,1.0421455117521588e-10,1.0778906685866246e-10,1.0902386483681501e-10,1.0163795450110084e-10,9.344105945346167e-11,7.044732456115303e-11,7.827296053372227e-11,6.14728362459603e-11,5.19276704968874e-11,4.361093926462191e-11,4.361093926462191e-11,4.441417075387984e-11,3.81045244960251e-11,3.0278888523455856e-11,2.6380994032811543e-11,1.0383650189682569e-11,1.2979562737103212e-11
sh2005004409,canadair cl 44,2006,1.4080507593217106e-11,1.1264406074573685e-11,4.712171162527904e-11,5.6438399588719184e-11,6.444171139168603e-11,6.444171139168603e-11,9.411805015901997e-11,1.1619111575655872e-10,1.2364399038352784e-10,9.129995618655557e-11,9.740022925102438e-11,8.939691744805752e-11,9.625691018065398e-11,7.352421548573978e-11,5.6839895885245944e-11,4.938702125827683e-11,5.611982753506162e-11,3.397119341782709e-11,3.397119341782709e-11,2.7111200685230637e-11,2.0167556612810903e-11,6.732806276784789e-12,6.732806276784789e-12,0.0,1.3294065253394954e-11,1.3294065253394954e-11,3.263943976206107e-11,3.9379143299386346e-11,3.9379143299386346e-11,3.9379143299386346e-11,4.629823855644461e-11,3.300417330304966e-11,3.300417330304966e-11,1.3658798794383538e-11,6.919095257058266e-12,6.919095257058266e-12,6.919095257058266e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sh2005007818,great basin collared lizard,2006,5.1510760934458943e-11,4.120860874756716e-11,3.43405072896393e-11,2.943472053397654e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.653958320316283e-12,7.653958320316283e-12,7.653958320316283e-12,2.2965144171248143e-11,5.392166723048954e-11,6.181570334971655e-11,8.564744350244728e-11,8.567746115747558e-11,1.9663936748745162e-10,2.1928067496711024e-10,2.6285728454977786e-10,2.530667986674498e-10,2.8058242981005803e-10,5.226434577779557e-10,5.223647600781169e-10,4.846613086060904e-10,5.444302781416293e-10,5.834094115546901e-10,7.106866955050187e-10,7.584443425483795e-10,5.057634227098199e-10,5.446537744622861e-10,4.777049658621912e-10,4.109459607921322e-10,3.20745639869375e-10,1.7990001254559422e-10,1.0495233154772521e-10,9.174048326565654e-11,7.511242520820614e-11,7.720370870378801e-11,1.069797336034866e-10,1.158653132928474e-10,1.2840160462657123e-10,1.461176474953918e-10
sh2015000307,feminist haggadot,2015,1.275603060679753e-11,1.0204824485438024e-11,8.504020404531687e-12,7.289160346741446e-12,7.289160346741446e-12,0.0,0.0,0.0,0.0,6.766196234250391e-12,6.766196234250391e-12,6.766196234250391e-12,6.766196234250391e-12,6.766196234250391e-12,6.766196234250391e-12,1.2408663382526948e-11,1.7667596056782285e-11,1.7667596056782285e-11,3.003013363771829e-11,6.162555039680915e-11,1.5788011027497084e-10,1.7038183215491364e-10,1.6473936500663707e-10,1.6507142081805577e-10,1.7719009295528006e-10,1.7646494087404056e-10,1.5670753682790155e-10,7.284792610410103e-11,6.034620422415823e-11,1.1016127692593208e-10,1.1065949149077373e-10,1.0561016743666179e-10,9.397278193696529e-11,8.94192418522875e-11,7.702429269792636e-11,7.702429269792636e-11,3.277886097473117e-11,1.9923461689965093e-11,4.0173387434132883e-11,4.69395925898183e-11,3.965511996154422e-11,4.7091633172323204e-11,4.7091633172323204e-11,4.1521992193744546e-11,4.1521992193744546e-11,1.656983809420846e-11,1.0411118495090577e-11,1.301389811886322e-11
sh85071410,kamilaroi,2003,8.872412406331354e-09,8.080495800949495e-09,8.252568497781517e-09,8.044556012403488e-09,6.698519432587638e-09,6.5495495460619696e-09,6.526597072806625e-09,7.519332379464703e-09,8.755246970371903e-09,8.359384216584585e-09,8.488507202697448e-09,8.594877528935095e-09,8.711318461228157e-09,1.0581270630527495e-08,1.1210532864117503e-08,1.0914411423752968e-08,1.2553427539042333e-08,1.4615106850440764e-08,1.6559399655569866e-08,1.662604880853236e-08,1.493555678439007e-08,1.5396217635125064e-08,1.4827738255979162e-08,1.341743980058057e-08,1.2256468495377585e-08,1.0928476156266529e-08,1.1204703559816335e-08,1.1404001470332365e-08,1.1046206424756922e-08,1.1857966338013615e-08,1.3421711049114003e-08,1.2632748496087056e-08,1.4260696244914963e-08,1.5175783572256892e-08,1.578442358217612e-08,1.558032583751883e-08,1.5204151547388537e-08,1.8010433650909674e-08,1.8763584499144536e-08,1.738993176789954e-08,1.8900196542250998e-08,1.898468281588287e-08,1.9410724424620947e-08,2.1993460838246444e-08,1.993965656278883e-08,2.0970496637795488e-08,2.2799631207992554e-08,2.180637076812375e-08
sh85001843,african american families,2000,2.4048831554629446e-09,2.0784674467644315e-09,1.8641276797644784e-09,1.9268151191639433e-09,1.9363130369931536e-09,2.0289644106695283e-09,1.4873000182626307e-09,2.239546736551975e-09,2.5539599314363036e-09,2.9541471283089926e-09,4.463492336649809e-09,5.881536667913722e-09,8.591753964531934e-09,1.830706170190068e-08,2.5406320615769688e-08,3.4497806609372946e-08,4.818390366661302e-08,6.435041830946517e-08,8.659667024727266e-08,1.0901255433665951e-07,1.2649792130051528e-07,1.438452272017887e-07,1.6557015681500126e-07,1.7765227529926391e-07,1.8740543216919092e-07,1.967475940862654e-07,2.0224958419729727e-07,2.059461026532118e-07,2.1537379731387252e-07,2.0996251720038969e-07,2.075587085006793e-07,2.1027732752651064e-07,2.0402125479918834e-07,1.9935357784639905e-07,1.9010168827398352e-07,1.8650411854773514e-07,1.8519254541886155e-07,1.8884575085939943e-07,1.8410846017665102e-07,1.7833394309984302e-07,1.772925087216239e-07,1.7696207479289287e-07,1.6421447564698197e-07,1.613959185152447e-07,1.4954380721888104e-07,1.444385492211977e-07,1.4362390423697243e-07,1.3565846558507427e-07
sh99011536,furfural,1999,3.347455277344369e-07,3.374813202949856e-07,3.3791196300351584e-07,3.329292795736397e-07,3.2346842236289207e-07,3.2184443720820586e-07,3.1746277007194124e-07,3.130299347409953e-07,3.091721670166787e-07,2.958946301649469e-07,2.818034582590429e-07,2.75812765127995e-07,2.6179462593490485e-07,2.508964207910215e-07,2.3727110042103578e-07,2.1958862391618927e-07,2.077290529857247e-07,2.0225972980684818e-07,1.900983745987564e-07,1.832309878769692e-07,1.628171805736846e-07,1.5593573200794626e-07,1.4855075270228668e-07,1.3942339465633107e-07,1.3099490431267569e-07,1.2449834258213793e-07,1.396564011236263e-07,1.3602789106672325e-07,1.3321918664688632e-07,1.3226197696929378e-07,1.3508430189068273e-07,1.336427304208481e-07,1.3498858672423527e-07,1.147342019556479e-07,1.299406398670909e-07,1.401466404514297e-07,1.3344815670160832e-07,1.3415577163056192e-07,1.4800015739732268e-07,1.688150809519324e-07,1.8523188980474575e-07,1.9064108566581505e-07,1.9297132974684305e-07,2.2682525153178937e-07,2.453206992071775e-07,2.538858188960713e-07,2.5193228300746107e-07,2.5758985913032495e-07
sh2015000304,dynamic random access memory,2015,4.9504442871384224e-09,5.765840935256784e-09,6.903952833037241e-09,8.017949126066476e-09,1.0923532637953567e-08,1.520095588093882e-08,1.9659354525255627e-08,2.6445898677301165e-08,3.6840216440950774e-08,4.830185323141072e-08,5.798397693934643e-08,6.817095050067256e-08,7.695058105300356e-08,8.470575750094926e-08,9.28898815158452e-08,9.973428168746912e-08,1.039286390578217e-07,1.1211202645411422e-07,1.1725661594761244e-07,1.2261562690334323e-07,1.3080261195900856e-07,1.334314669909829e-07,1.3338197296702427e-07,1.3523225033386175e-07,1.3301377366165388e-07,1.2846542128041753e-07,1.2053064745383623e-07,1.0971168520592813e-07,1.0004917954773666e-07,9.121846148816521e-08,8.05660531101593e-08,7.152890007631432e-08,6.523622304061797e-08,6.048301073670523e-08,5.693830609578209e-08,5.29468731953158e-08,4.6964639237114166e-08,4.293651081800037e-08,3.8925984893249476e-08,3.843974485840634e-08,3.882440500737764e-08,3.62072711188044e-08,3.535456498195342e-08,3.588912543638673e-08,3.475450542832017e-08,3.5064020466671335e-08,3.181233988666654e-08,2.7754485559632058e-08
sh2002007296,morgan,2002,2.169780037586562e-05,2.1525876215196246e-05,2.1312788231499926e-05,2.1203702614698963e-05,2.0891545092802808e-05,2.0372789629649513e-05,2.013911722414693e-05,2.0127113350177703e-05,2.0234341960755763e-05,2.063056538470845e-05,2.0774498182109343e-05,2.1253434759987778e-05,2.160900735940159e-05,2.210839341694569e-05,2.212122175969587e-05,2.222811673183415e-05,2.2316765649645767e-05,2.237502859639962e-05,2.2393274303523852e-05,2.2641391080678586e-05,2.2800671859102483e-05,2.306478499818572e-05,2.296202762175496e-05,2.2814372481002858e-05,2.2831738533020393e-05,2.2598231033843006e-05,2.21354589130529e-05,2.1707017789891854e-05,2.137365490168013e-05,2.1262164445304163e-05,2.0918229678403506e-05,2.0790813288006086e-05,2.0508199516708148e-05,2.0198214303786568e-05,1.9899712760348078e-05,1.9622459467969517e-05,1.9642143451852847e-05,1.933591503334105e-05,1.8872858079247175e-05,1.8709456162648517e-05,1.8556142502054725e-05,1.812198067031966e-05,1.7571163723489584e-05,1.6958797005017006e-05,1.6875388526319776e-05,1.6695818601429716e-05,1.6332479484285764e-05,1.62279386042765e-05
sh96007099,insurance executives,1996,8.755454146761044e-08,8.882637870244457e-08,8.994368132231312e-08,9.054974774555128e-08,9.045347702944993e-08,9.414894020251926e-08,9.57318866094086e-08,9.73819930339245e-08,9.592675718939865e-08,9.60826269539147e-08,9.644545673749362e-08,9.681883724109244e-08,9.238745104510535e-08,9.039022399221735e-08,8.6026330852513e-08,8.753388887587047e-08,9.043976549159242e-08,8.992293677337734e-08,8.777405596892868e-08,8.348556870322955e-08,1.0438364296291064e-07,1.0578174740861836e-07,1.0296394784896159e-07,9.497920323346477e-08,9.093670382632042e-08,8.678024860167555e-08,8.80296246883897e-08,6.358340502324708e-08,5.888604751036474e-08,7.832358112477447e-08,7.594354837056221e-08,7.234743091267894e-08,7.084864163744986e-08,6.646419446902837e-08,6.25560898865182e-08,6.029729896782552e-08,3.4135592863768615e-08,3.151415991706208e-08,2.8918200405224958e-08,2.6051755485011005e-08,2.499647835345937e-08,2.4439722544840533e-08,2.3322085494968473e-08,2.2163155613343288e-08,2.0892859424668864e-08,2.079731614470134e-08,2.0315162754108717e-08,1.932428774203271e-08
